Case,Activity,Timestamp,Resource,label 
9619198,article 34  WABO applies,2014-04-10 22:00:00,560462,regular
9619198,ask stakeholders views,2014-04-10 22:00:00,560462,regular
9619198,assessment of content completed,2014-04-10 22:00:00,560462,regular
9619198,by law,2014-04-10 22:00:00,560462,regular
9619198,completed subcases content,2014-04-10 22:00:00,560462,regular
9619198,coordination of application,2014-04-10 22:00:00,560462,regular
9619198,create letter requesting missing data,2014-04-10 22:00:00,560462,regular
9619198,create subcases completeness,2014-04-10 22:00:00,560462,regular
9619198,creating cover letter decision,2014-04-10 22:00:00,560462,regular
9619198,creating environmental permit decision,2014-04-10 22:00:00,560462,regular
9619198,decision date prior to decision,2014-04-10 22:00:00,560462,regular
9619198,enter receipt of additional data,2014-04-10 22:00:00,560462,regular
9619198,enter senddate decision,2014-04-10 22:00:00,560462,regular
9619198,enter senddate decision environmental permit,2014-04-10 22:00:00,560462,regular
9619198,generating decision environmental permit,2014-04-10 22:00:00,560462,regular
9619198,generating decision environmental permit,2014-04-10 22:00:00,560462,regular
9619198,grounds for refusal,2014-04-10 22:00:00,560462,regular
9619198,phase additional information received,2014-04-10 22:00:00,560462,regular
9619198,phase advice known,2014-04-10 22:00:00,560462,regular
9619198,phase application receptive,2014-04-10 22:00:00,560462,regular
9619198,phase asked additional information,2014-04-10 22:00:00,560462,regular
9619198,phase decision ready,2014-04-10 22:00:00,560462,regular
9619198,phase decision sent,2014-04-10 22:00:00,560462,regular
9619198,phase decision taken,2014-04-10 22:00:00,560462,regular
9619198,procedure change,2014-04-10 22:00:00,560462,regular
9619198,procedure change,2014-04-10 22:00:00,560462,regular
9619198,procedure change after completeness,2014-04-10 22:00:00,560462,regular
9619198,receive additional information,2014-04-10 22:00:00,560462,regular
9619198,register date environmental permit decision,2014-04-10 22:00:00,560462,regular
9619198,register objection and appeal periods,2014-04-10 22:00:00,560462,regular
9619198,request complete,2014-04-10 22:00:00,560462,regular
9619198,request complete,2014-04-10 22:00:00,560462,regular
9619198,request complete,2014-04-10 22:00:00,560462,regular
9619198,send confirmation receipt additional data,2014-04-10 22:00:00,560462,regular
9619198,send letter in progress,2014-04-10 22:00:00,560462,regular
9619198,set decision status,2014-04-10 22:00:00,560462,regular
9619198,submit decision,2014-04-10 22:00:00,560462,regular
9619198,suspension ground applicable,2014-04-10 22:00:00,560462,regular
9619198,term for supplying missing data,2014-04-10 22:00:00,560462,regular
9619198,transcript decision environmental permit to stakeholders,2014-04-10 22:00:00,560462,regular
9619198,treat subcases content,2014-04-10 22:00:00,560462,regular
9619198,record date of decision environmental permit,2014-04-14 22:00:00,560462,regular
9619198,set decision phase decision permitting decided,2014-04-14 22:00:00,560462,regular
9619198,enter senddate decision environmental permit,2014-04-16 22:00:00,560462,regular
9619198,start decision phase decision permitting sent,2014-04-16 22:00:00,560462,regular
9619198,register deadline,2014-05-29 22:00:00,560872,regular
9619198,set phase: phase permitting irrevocable,2014-05-29 22:00:00,560872,regular
9619198,close case,2014-07-31 22:00:00,560872,regular
9619198,enter date publication decision environmental permit,2014-07-31 22:00:00,560872,regular
9619198,objection lodged against decision,2014-07-31 22:00:00,560872,regular
9619198,phase archived case,2014-07-31 22:00:00,560872,regular
9619198,phase case handled,2014-07-31 22:00:00,560872,regular
9619198,phase decision irrevocable,2014-07-31 22:00:00,560872,regular
9619198,read publication date field,2014-07-31 22:00:00,560872,regular
9619198,read publication date field,2014-07-31 22:00:00,560872,regular
9619198,registration date publication,2014-07-31 22:00:00,560872,regular
9619198,stop all running subcases 2b,2014-07-31 22:00:00,560872,regular
9634805,register submission date request,2014-02-26 23:00:00,560872,regular
9634805,MER present,2014-03-02 23:00:00,560872,regular
9634805,OLO messaging active,2014-03-02 23:00:00,560872,regular
9634805,activities regular procedure,2014-03-02 23:00:00,560872,regular
9634805,create procedure confirmation,2014-03-02 23:00:00,560872,regular
9634805,create publication document,2014-03-02 23:00:00,560872,regular
9634805,create subcases completeness,2014-03-02 23:00:00,560872,regular
9634805,forward to the competent authority,2014-03-02 23:00:00,560872,regular
9634805,no permit required for application,2014-03-02 23:00:00,560872,regular
9634805,phase application received,2014-03-02 23:00:00,560872,regular
9634805,phased application,2014-03-02 23:00:00,560872,regular
9634805,publish,2014-03-02 23:00:00,560872,regular
9634805,read field phased application,2014-03-02 23:00:00,560872,regular
9634805,reception through OLO,2014-03-02 23:00:00,560872,regular
9634805,registration date publication,2014-03-02 23:00:00,560872,regular
9634805,regular procedure without MER,2014-03-02 23:00:00,560872,regular
9634805,send confirmation receipt,2014-03-02 23:00:00,560872,regular
9634805,send confirmation receipt,2014-03-02 23:00:00,560872,regular
9634805,start WABOprocedure,2014-03-02 23:00:00,560872,regular
9634805,enter senddate acknowledgement,2014-03-03 23:00:00,560872,regular
9634805,activities regular procedure,2014-07-06 22:00:00,2670601,regular
9634805,activities regular procedure,2014-07-06 22:00:00,2670601,regular
9634805,article 34  WABO applies,2014-07-06 22:00:00,2670601,regular
9634805,assessment of content completed,2014-07-06 22:00:00,2670601,regular
9634805,completed subcases content,2014-07-06 22:00:00,2670601,regular
9634805,create draft environtmental permit,2014-07-06 22:00:00,2670601,regular
9634805,grounds for refusal,2014-07-06 22:00:00,2670601,regular
9634805,phase advice known,2014-07-06 22:00:00,2670601,regular
9634805,phase application receptive,2014-07-06 22:00:00,2670601,regular
9634805,procedure change,2014-07-06 22:00:00,2670601,regular
9634805,procedure change,2014-07-06 22:00:00,2670601,regular
9634805,request complete,2014-07-06 22:00:00,2670601,regular
9634805,request complete,2014-07-06 22:00:00,2670601,regular
9634805,send letter in progress,2014-07-06 22:00:00,2670601,regular
9634805,set decision status,2014-07-06 22:00:00,2670601,regular
9634805,treat subcases content,2014-07-06 22:00:00,2670601,regular
9634805,dismiss under mandate,2014-07-08 22:00:00,2670601,regular
9634805,generate draft decision environmental permit,2014-07-08 22:00:00,2670601,regular
9634805,phase concept draft decision ready,2014-07-08 22:00:00,2670601,regular
9634805,submit draft decision,2014-07-08 22:00:00,2670601,regular
9634805,create cover letter draft decision,2014-07-10 22:00:00,560890,regular
9634805,create publication document,2014-07-10 22:00:00,560890,regular
9634805,enrich draft decision,2014-07-10 22:00:00,560890,regular
9634805,enter date advice on treatment of environmental permit,2014-07-10 22:00:00,560890,regular
9634805,open draft decision for inspection,2014-07-10 22:00:00,560890,regular
9634805,phase draft decision made,2014-07-10 22:00:00,560890,regular
9634805,phase draft decision ready,2014-07-10 22:00:00,560890,regular
9634805,send design decision to stakeholders,2014-07-10 22:00:00,560890,regular
9634805,start decisionphase draft decision - permitting decided,2014-07-10 22:00:00,560890,regular
9634805,enter date draft decisionenvironmental permit,2014-07-11 08:39:14,560890,regular
9634805,enter senddate draft decision,2014-07-15 22:00:00,560890,regular
9634805,entering senddate draft decision environmental permit,2014-07-15 22:00:00,560890,regular
9634805,set decision phase: draft decision permitted sent,2014-07-15 22:00:00,560890,regular
9634805,date draft decision for inspection,2014-07-16 22:00:00,560890,regular
9634805,set decision phase: draft decision for inspection,2014-07-16 22:00:00,560890,regular
9634805,coordination of application,2014-09-01 22:00:00,560890,regular
9634805,create monitoring case,2014-09-01 22:00:00,560890,regular
9634805,creating cover letter decision,2014-09-01 22:00:00,560890,regular
9634805,creating environmental permit decision,2014-09-01 22:00:00,560890,regular
9634805,decision date prior to decision,2014-09-01 22:00:00,560890,regular
9634805,enter publication date draft decision,2014-09-01 22:00:00,560890,regular
9634805,enter senddate decision,2014-09-01 22:00:00,560890,regular
9634805,enter senddate decision environmental permit,2014-09-01 22:00:00,560890,regular
9634805,enter senddate draft decision,2014-09-01 22:00:00,560890,regular
9634805,generating decision environmental permit,2014-09-01 22:00:00,560890,regular
9634805,generating decision environmental permit,2014-09-01 22:00:00,560890,regular
9634805,perspective on draft decision environmental permit received,2014-09-01 22:00:00,560890,regular
9634805,phase decision ready,2014-09-01 22:00:00,560890,regular
9634805,phase decision sent,2014-09-01 22:00:00,560890,regular
9634805,phase decision taken,2014-09-01 22:00:00,560890,regular
9634805,read publication date field,2014-09-01 22:00:00,560890,regular
9634805,register date environmental permit decision,2014-09-01 22:00:00,560890,regular
9634805,register objection and appeal periods,2014-09-01 22:00:00,560890,regular
9634805,set decision phase decision permitting decided,2014-09-01 22:00:00,560890,regular
9634805,set decision status,2014-09-01 22:00:00,560890,regular
9634805,start decision phase decision permitting sent,2014-09-01 22:00:00,560890,regular
9634805,submit decision,2014-09-01 22:00:00,560890,regular
9634805,suspension ground applicable,2014-09-01 22:00:00,560890,regular
9634805,transcript decision environmental permit to stakeholders,2014-09-01 22:00:00,560890,regular
9634805,record date of decision environmental permit,2014-09-02 10:36:41,560890,regular
9634805,enter senddate decision environmental permit,2014-09-02 10:48:18,560890,regular
9634805,date decision for inspection,2014-09-02 22:00:00,560890,regular
9634805,set decision phase inspection of decision permitting,2014-09-02 22:00:00,560890,regular
9726383,register submission date request,2014-03-11 23:00:00,9264148,regular
9726383,OLO messaging active,2014-03-12 23:00:00,9264148,regular
9726383,create procedure confirmation,2014-03-12 23:00:00,9264148,regular
9726383,create publication document,2014-03-12 23:00:00,9264148,regular
9726383,create subcases completeness,2014-03-12 23:00:00,9264148,regular
9726383,forward to the competent authority,2014-03-12 23:00:00,9264148,regular
9726383,no permit required for application,2014-03-12 23:00:00,9264148,regular
9726383,phase application received,2014-03-12 23:00:00,9264148,regular
9726383,reception through OLO,2014-03-12 23:00:00,9264148,regular
9726383,registration date publication,2014-03-12 23:00:00,9264148,regular
9726383,regular procedure without MER,2014-03-12 23:00:00,9264148,regular
9726383,send confirmation receipt,2014-03-12 23:00:00,9264148,regular
9726383,start WABOprocedure,2014-03-12 23:00:00,9264148,regular
9726383,activities regular procedure,2014-03-27 23:00:00,560872,regular
9726383,activities regular procedure,2014-03-27 23:00:00,560872,regular
9726383,article 34  WABO applies,2014-03-27 23:00:00,560872,regular
9726383,ask stakeholders views,2014-03-27 23:00:00,560872,regular
9726383,assessment of content completed,2014-03-27 23:00:00,560872,regular
9726383,by law,2014-03-27 23:00:00,560872,regular
9726383,completed subcases content,2014-03-27 23:00:00,560872,regular
9726383,coordination of application,2014-03-27 23:00:00,560872,regular
9726383,create publication document,2014-03-27 23:00:00,560872,regular
9726383,creating cover letter decision,2014-03-27 23:00:00,560872,regular
9726383,creating environmental permit decision,2014-03-27 23:00:00,560872,regular
9726383,decision date prior to decision,2014-03-27 23:00:00,560872,regular
9726383,enter date publication decision environmental permit,2014-03-27 23:00:00,560872,regular
9726383,enter senddate decision,2014-03-27 23:00:00,560872,regular
